526,526,539,37,3.2,Next Day Air,Yes,Yes
527,527,1705,52,4.9,Standard,Yes,Yes
528,528,3013,23,4.3,Next Day Air,Yes,Yes
529,529,2562,88,3.2,Express,Yes,Yes
530,530,2292,84,3.7,Standard,Yes,Yes
531,531,617,37,3.2,Store Pickup,Yes,Yes
532,532,1750,51,3.4,Next Day Air,Yes,Yes
533,533,1594,76,4.1,Express,Yes,Yes
534,534,1749,60,4.5,Next Day Air,Yes,Yes
535,535,765,72,4.5,Next Day Air,Yes,Yes
536,536,2997,45,3.2,Free Shipping,Yes,Yes
537,537,1335,84,4.4,Store Pickup,Yes,Yes
538,538,346,49,3,Store Pickup,Yes,Yes
539,539,2713,22,3.2,Free Shipping,Yes,Yes
540,540,570,48,4,Store Pickup,Yes,Yes
541,541,684,37,3.1,Next Day Air,Yes,Yes
542,542,1242,27,2.8,Next Day Air,Yes,Yes
543,543,488,79,4.6,Next Day Air,Yes,Yes
544,544,2464,98,4.3,Express,Yes,Yes
545,545,1839,64,3.3,Standard,Yes,Yes
546,546,510,32,3.5,2-Day Shipping,Yes,Yes
547,547,1148,74,3.4,Free Shipping,Yes,Yes
548,548,1273,50,2.8,Free Shipping,Yes,Yes
549,549,32,64,4.6,Store Pickup,Yes,Yes
550,550,91,29,3.6,Express,Yes,Yes
551,551,172,62,3.3,Store Pickup,Yes,Yes
552,552,612,78,3.1,2-Day Shipping,Yes,Yes
553,553,3043,94,3.5,Express,Yes,Yes
554,554,2803,59,3.2,Express,Yes,Yes
555,555,2553,47,3,Express,Yes,Yes
556,556,827,57,4.8,Express,Yes,Yes
557,557,506,90,5,Store Pickup,Yes,Yes
558,558,2070,60,2.9,Free Shipping,Yes,Yes
559,559,2511,77,3.2,Express,Yes,Yes
560,560,1903,41,2.9,Store Pickup,Yes,Yes
561,561,1481,48,3.3,Free Shipping,Yes,Yes
562,562,1272,65,2.6,Next Day Air,Yes,Yes
563,563,1390,62,3.5,Standard,Yes,Yes
564,564,2155,99,4.4,Standard,Yes,Yes
565,565,1171,58,3.4,Next Day Air,Yes,Yes
566,566,11,43,4.2,Store Pickup,Yes,Yes
567,567,2536,93,3.6,Store Pickup,Yes,Yes
568,568,343,50,3,Next Day Air,Yes,Yes
569,569,1620,88,4,Free Shipping,Yes,Yes
570,570,2426,33,4.4,Express,Yes,Yes
571,571,3094,99,4.1,Standard,Yes,Yes
572,572,1345,76,3.6,Free Shipping,Yes,Yes
573,573,1960,97,4.6,Next Day Air,Yes,Yes
574,574,1640,68,3.2,2-Day Shipping,Yes,Yes
575,575,2507,79,4.8,Free Shipping,Yes,Yes
576,576,1404,86,4.8,Express,Yes,Yes
577,577,1023,68,5,2-Day Shipping,Yes,Yes
578,578,2397,52,3.7,Store Pickup,Yes,Yes
579,579,1796,90,4.6,Next Day Air,Yes,Yes
580,580,1811,41,3.7,Free Shipping,Yes,Yes
581,581,2911,80,4.1,Free Shipping,Yes,Yes
582,582,2967,100,2.7,Store Pickup,Yes,Yes
583,583,1264,77,4.9,Store Pickup,Yes,Yes
584,584,2263,78,4,Store Pickup,Yes,Yes
585,585,2681,94,4.7,Free Shipping,Yes,Yes
586,586,2649,23,2.8,Next Day Air,Yes,Yes
587,587,1193,20,4.9,2-Day Shipping,Yes,Yes
588,588,2693,86,4.2,Express,Yes,Yes
589,589,451,60,3,Standard,Yes,Yes
590,590,2044,70,3.4,2-Day Shipping,Yes,Yes
591,591,220,39,4.6,Standard,Yes,Yes
592,592,15,37,4.2,Store Pickup,Yes,Yes
593,593,414,29,3.2,Free Shipping,Yes,Yes
594,594,586,35,4.4,Store Pickup,Yes,Yes
595,595,1194,83,2.5,Next Day Air,Yes,Yes
596,596,2190,77,3.6,Next Day Air,Yes,Yes
597,597,2232,37,4.5,Store Pickup,Yes,Yes
598,598,1468,69,3.4,Standard,Yes,Yes
599,599,636,66,3.2,2-Day Shipping,Yes,Yes
600,600,403,26,4.2,Standard,Yes,Yes
601,601,1029,63,5,2-Day Shipping,Yes,Yes
602,602,59,38,4.7,Store Pickup,Yes,Yes
603,603,2129,58,4.2,Next Day Air,Yes,Yes
604,604,879,46,3.4,2-Day Shipping,Yes,Yes
605,605,2823,92,4.4,Store Pickup,Yes,Yes
606,606,1092,32,4.2,Standard,Yes,Yes
607,607,1892,90,4.5,Standard,Yes,Yes
608,608,1130,23,2.8,Next Day Air,Yes,Yes
609,609,87,25,3.3,Next Day Air,Yes,Yes
610,610,2877,54,4.6,Next Day Air,Yes,Yes
611,611,2273,72,2.5,Free Shipping,Yes,Yes
612,612,1890,33,4.7,Store Pickup,Yes,Yes
613,613,998,43,4.6,Express,Yes,Yes
614,614,507,51,2.6,Standard,Yes,Yes
615,615,1513,85,4,Standard,Yes,Yes
616,616,1744,100,2.6,Next Day Air,Yes,Yes
617,617,771,72,4.6,Free Shipping,Yes,Yes
618,618,57,57,2.6,Standard,Yes,Yes
619,619,1238,94,4,Express,Yes,Yes
620,620,37,34,4.6,Store Pickup,Yes,Yes
621,621,29,89,3.7,2-Day Shipping,Yes,Yes
622,622,2828,27,4.4,Store Pickup,Yes,Yes
623,623,2698,63,4,Next Day Air,Yes,Yes
624,624,2196,70,4.7,Standard,Yes,Yes
625,625,1721,87,3.4,Express,Yes,Yes
626,626,1529,79,4,Next Day Air,Yes,Yes
627,627,2769,79,3.9,Standard,Yes,Yes
628,628,1730,44,4.1,Express,Yes,Yes
629,629,2934,85,3.7,2-Day Shipping,Yes,Yes
630,630,2112,90,4.7,Standard,Yes,Yes
631,631,1566,94,4.3,2-Day Shipping,Yes,Yes
632,632,474,68,4.1,Store Pickup,Yes,Yes
633,633,75,51,3.9,Next Day Air,Yes,Yes
634,634,1791,33,2.9,Express,Yes,Yes
635,635,2556,60,3.9,Standard,Yes,Yes
636,636,1146,59,4.3,2-Day Shipping,Yes,Yes
637,637,921,30,2.8,Store Pickup,Yes,Yes
638,638,2898,20,3.4,2-Day Shipping,Yes,Yes
639,639,1820,20,2.7,Express,Yes,Yes
640,640,641,24,4,2-Day Shipping,Yes,Yes
641,641,2411,88,4.4,Store Pickup,Yes,Yes
642,642,313,78,3.9,2-Day Shipping,Yes,Yes
643,643,2383,25,2.8,2-Day Shipping,Yes,Yes
644,644,2970,57,3.2,Next Day Air,Yes,Yes
645,645,85,93,4.3,Next Day Air,Yes,Yes
646,646,1207,42,4.2,Express,Yes,Yes
647,647,485,54,4.9,Standard,Yes,Yes
648,648,358,70,3.7,Express,Yes,Yes
649,649,1148,31,4.1,Store Pickup,Yes,Yes
650,650,1612,93,4.2,Store Pickup,Yes,Yes
651,651,803,40,3.9,Next Day Air,Yes,Yes
652,652,1019,32,2.9,Next Day Air,Yes,Yes
653,653,2755,27,3.1,Free Shipping,Yes,Yes
654,654,1913,68,3.6,2-Day Shipping,Yes,Yes
655,655,878,59,4.4,2-Day Shipping,Yes,Yes
656,656,962,36,3.1,Free Shipping,Yes,Yes
657,657,1388,23,3.9,Standard,Yes,Yes
658,658,1324,80,4.3,Free Shipping,Yes,Yes
659,659,99,37,4.9,Store Pickup,Yes,Yes
660,660,2325,52,3.6,2-Day Shipping,Yes,Yes
661,661,550,79,5,2-Day Shipping,Yes,Yes
662,662,2096,68,4.1,Store Pickup,Yes,Yes
663,663,760,98,2.8,Express,Yes,Yes
664,664,665,83,4.7,Express,Yes,Yes
665,665,1654,83,4.4,Express,Yes,Yes
666,666,1663,55,4.9,2-Day Shipping,Yes,Yes
667,667,1135,26,3.1,Free Shipping,Yes,Yes
668,668,2810,76,2.6,Standard,Yes,Yes
669,669,3080,85,2.9,Express,Yes,Yes
670,670,1284,89,3.3,Free Shipping,Yes,Yes
671,671,2973,41,4.8,Next Day Air,Yes,Yes
672,672,1229,30,4.7,Express,Yes,Yes
673,673,2666,53,3.3,2-Day Shipping,Yes,Yes
674,674,2030,66,4.2,Free Shipping,Yes,Yes
675,675,1574,33,4.7,Store Pickup,Yes,Yes
676,676,2805,86,2.6,2-Day Shipping,Yes,Yes
677,677,1665,60,2.9,2-Day Shipping,Yes,Yes
678,678,2706,62,2.7,Express,Yes,Yes
679,679,316,74,3.3,Store Pickup,Yes,Yes
680,680,1806,95,3.4,Express,Yes,Yes
681,681,2540,25,4.2,Express,Yes,Yes
682,682,2103,59,3.8,2-Day Shipping,Yes,Yes
683,683,1276,29,4,Standard,Yes,Yes
684,684,1835,36,2.7,Free Shipping,Yes,Yes
685,685,1068,82,4.7,Express,Yes,Yes
686,686,364,71,3.5,Standard,Yes,Yes
687,687,2849,35,3,2-Day Shipping,Yes,Yes
688,688,866,38,3.3,Free Shipping,Yes,Yes
689,689,1947,59,4.7,Store Pickup,Yes,Yes
690,690,1174,91,4.7,Express,Yes,Yes
691,691,2347,68,4.8,Standard,Yes,Yes
692,692,22,21,2.9,Standard,Yes,Yes
693,693,2763,95,4,2-Day Shipping,Yes,Yes
694,694,2258,52,3.1,Free Shipping,Yes,Yes
695,695,716,21,3.5,2-Day Shipping,Yes,Yes
696,696,2346,67,3.7,Next Day Air,Yes,Yes
697,697,124,42,2.8,Standard,Yes,Yes
698,698,1958,63,4.6,Free Shipping,Yes,Yes
699,699,457,41,3.8,Standard,Yes,Yes
700,700,906,46,2.6,2-Day Shipping,Yes,Yes
701,701,1611,79,4.1,Standard,Yes,Yes
702,702,399,90,3.3,Next Day Air,Yes,Yes
703,703,2071,71,3.4,Store Pickup,Yes,Yes
704,704,644,87,3,Standard,Yes,Yes
705,705,1192,66,3.2,Express,Yes,Yes
706,706,1714,90,4.5,Free Shipping,Yes,Yes
707,707,1384,47,4.8,Express,Yes,Yes
708,708,1996,38,3.7,Next Day Air,Yes,Yes
709,709,0,50,3.4,Store Pickup,Yes,Yes
710,710,1237,79,4.6,Standard,Yes,Yes
711,711,1880,91,4.1,Standard,Yes,Yes
712,712,434,60,3.5,2-Day Shipping,Yes,Yes
713,713,355,81,3.8,Next Day Air,Yes,Yes
714,714,1164,90,2.6,Express,Yes,Yes
715,715,1295,70,4.4,Store Pickup,Yes,Yes
716,716,1362,63,2.6,Express,Yes,Yes
717,717,1520,29,3.6,Express,Yes,Yes
718,718,2614,90,4.2,Express,Yes,Yes
719,719,2049,22,4.6,Standard,Yes,Yes
720,720,2259,22,3.3,Next Day Air,Yes,Yes
721,721,1476,62,3.4,Free Shipping,Yes,Yes
722,722,267,57,4.4,Next Day Air,Yes,Yes
723,723,2943,32,4.3,Store Pickup,Yes,Yes
724,724,1465,53,3.5,Express,Yes,Yes
725,725,3088,79,4.7,Store Pickup,Yes,Yes
726,726,1010,61,3.1,Standard,Yes,Yes
727,727,2264,78,3.6,Next Day Air,Yes,Yes
728,728,2950,97,4.8,Next Day Air,Yes,Yes
729,729,1408,78,3.7,Next Day Air,Yes,Yes
730,730,2724,56,3.2,Express,Yes,Yes
731,731,427,25,3.9,Standard,Yes,Yes
732,732,557,28,3.5,Free Shipping,Yes,Yes
733,733,1977,57,2.8,Express,Yes,Yes
734,734,629,36,2.7,2-Day Shipping,Yes,Yes
735,735,2089,69,3.1,Express,Yes,Yes
736,736,2784,48,3.6,2-Day Shipping,Yes,Yes
737,737,639,58,2.9,2-Day Shipping,Yes,Yes
738,738,2796,24,3.6,Store Pickup,Yes,Yes
739,739,2744,31,3.5,2-Day Shipping,Yes,Yes
740,740,2334,29,3.5,Free Shipping,Yes,Yes
741,741,1403,69,2.8,Next Day Air,Yes,Yes
742,742,3098,79,4.7,Free Shipping,Yes,Yes
743,743,1640,39,3.1,Express,Yes,Yes
744,744,2733,84,4.9,Free Shipping,Yes,Yes
745,745,460,66,4.1,Next Day Air,Yes,Yes
746,746,3001,92,4.7,Standard,Yes,Yes
747,747,1800,45,2.5,Free Shipping,Yes,Yes
748,748,2242,74,4.4,Next Day Air,Yes,Yes
749,749,991,39,3.9,Free Shipping,Yes,Yes
750,750,1913,71,3.7,Standard,Yes,Yes
751,751,3010,95,3.4,Free Shipping,Yes,Yes
752,752,759,72,4.8,Free Shipping,Yes,Yes
753,753,1886,85,4.2,2-Day Shipping,Yes,Yes
754,754,448,54,3.4,Store Pickup,Yes,Yes
755,755,766,41,2.9,Store Pickup,Yes,Yes
756,756,568,24,3.3,Free Shipping,Yes,Yes
757,757,212,99,4.8,Standard,Yes,Yes
758,758,1181,32,3.8,Store Pickup,Yes,Yes
759,759,2137,71,4.6,2-Day Shipping,Yes,Yes
760,760,740,49,2.6,Next Day Air,Yes,Yes
761,761,867,50,3.4,Free Shipping,Yes,Yes
762,762,1488,91,4.2,Express,Yes,Yes
763,763,176,46,3.9,Standard,Yes,Yes
764,764,2894,50,2.9,2-Day Shipping,Yes,Yes
765,765,2477,39,4.2,Free Shipping,Yes,Yes
766,766,2551,99,3,Store Pickup,Yes,Yes
767,767,792,48,3.6,Next Day Air,Yes,Yes
768,768,535,77,2.5,Next Day Air,Yes,Yes
769,769,107,95,2.6,Express,Yes,Yes
770,770,2676,100,4.3,Store Pickup,Yes,Yes
771,771,2533,54,3.3,Express,Yes,Yes
772,772,2856,68,2.6,Next Day Air,Yes,Yes
773,773,1381,22,3.6,Free Shipping,Yes,Yes
774,774,997,84,2.6,Express,Yes,Yes
775,775,1068,46,3.5,Standard,Yes,Yes
776,776,952,53,3,Store Pickup,Yes,Yes
777,777,2038,60,5,Standard,Yes,Yes
778,778,2721,32,2.5,Express,Yes,Yes
779,779,2685,50,2.9,Store Pickup,Yes,Yes
780,780,663,94,4.6,Express,Yes,Yes
781,781,2192,26,3.6,Free Shipping,Yes,Yes
782,782,1866,44,3,Store Pickup,Yes,Yes
783,783,1162,57,4.5,Standard,Yes,Yes
784,784,3006,65,4.5,Next Day Air,Yes,Yes
785,785,1405,72,3.2,Store Pickup,Yes,Yes
786,786,2333,62,4,Next Day Air,Yes,Yes
787,787,1084,21,4.8,Express,Yes,Yes
788,788,954,85,3.7,Free Shipping,Yes,Yes
789,789,1726,51,3.8,Store Pickup,Yes,Yes
790,790,962,84,2.7,Standard,Yes,Yes
791,791,2904,37,4.9,Store Pickup,Yes,Yes
792,792,1942,44,3.1,2-Day Shipping,Yes,Yes
793,793,2559,45,4.2,Next Day Air,Yes,Yes
794,794,1610,35,3.8,Free Shipping,Yes,Yes
795,795,112,50,4.2,Store Pickup,Yes,Yes
796,796,1762,26,4.6,Store Pickup,Yes,Yes
797,797,2710,78,4,2-Day Shipping,Yes,Yes
798,798,567,82,4,2-Day Shipping,Yes,Yes
799,799,2679,39,3.8,2-Day Shipping,Yes,Yes
800,800,118,55,3.3,Free Shipping,Yes,Yes
801,801,2690,20,2.6,Free Shipping,Yes,Yes
802,802,115,29,4.9,Express,Yes,Yes
803,803,1678,41,3.5,Next Day Air,Yes,Yes
804,804,2255,38,2.8,Express,Yes,Yes
805,805,435,47,2.6,Store Pickup,Yes,Yes
806,806,655,30,3.7,Next Day Air,Yes,Yes
807,807,1359,56,2.7,Standard,Yes,Yes
808,808,3064,89,3.3,Express,Yes,Yes
809,809,2127,96,4.6,Next Day Air,Yes,Yes
810,810,451,81,4.9,Next Day Air,Yes,Yes
811,811,1940,83,4.9,Store Pickup,Yes,Yes
812,812,2535,35,2.7,Free Shipping,Yes,Yes
813,813,437,56,3.2,Standard,Yes,Yes
814,814,959,45,2.9,Store Pickup,Yes,Yes
815,815,2053,62,3.8,Express,Yes,Yes
816,816,1011,84,3,Next Day Air,Yes,Yes
817,817,2857,24,3.9,Store Pickup,Yes,Yes
818,818,953,21,4.7,Store Pickup,Yes,Yes
819,819,2050,91,4.9,Store Pickup,Yes,Yes
820,820,2832,36,4.8,Next Day Air,Yes,Yes
821,821,2557,39,2.5,2-Day Shipping,Yes,Yes
822,822,1161,39,3.9,Standard,Yes,Yes
823,823,1988,59,3.4,Standard,Yes,Yes
824,824,2768,27,2.5,Free Shipping,Yes,Yes
825,825,324,94,3,Store Pickup,Yes,Yes
826,826,225,94,3.6,Next Day Air,Yes,Yes
827,827,698,94,3.6,Standard,Yes,Yes
828,828,2206,51,4.1,Free Shipping,Yes,Yes
829,829,2664,62,3.7,2-Day Shipping,Yes,Yes
830,830,2703,57,3.1,2-Day Shipping,Yes,Yes
831,831,2287,76,4.2,Express,Yes,Yes
832,832,817,63,4.3,Express,Yes,Yes
833,833,1230,80,2.5,Express,Yes,Yes
834,834,934,68,3.5,Standard,Yes,Yes
835,835,52,89,3.1,Free Shipping,Yes,Yes
836,836,390,26,2.5,Next Day Air,Yes,Yes
837,837,776,90,3.9,Store Pickup,Yes,Yes
838,838,1111,28,4.9,Express,Yes,Yes
839,839,543,29,4.3,Express,Yes,Yes
840,840,2000,31,2.6,Free Shipping,Yes,Yes
841,841,2001,24,4.2,2-Day Shipping,Yes,Yes
842,842,2888,88,2.6,Store Pickup,Yes,Yes
843,843,2066,87,3.6,Express,Yes,Yes
844,844,1190,80,3.2,Express,Yes,Yes
845,845,1752,48,4.4,Express,Yes,Yes
846,846,228,21,3.7,Standard,Yes,Yes
847,847,440,72,3.7,Express,Yes,Yes
848,848,1110,44,4.1,Standard,Yes,Yes
849,849,1784,73,3.6,Store Pickup,Yes,Yes
850,850,1423,61,4.3,Express,Yes,Yes
851,851,2145,20,2.6,Store Pickup,Yes,Yes
852,852,1799,86,2.9,Express,Yes,Yes
853,853,657,60,4.2,Next Day Air,Yes,Yes
854,854,1004,43,4,Free Shipping,Yes,Yes
855,855,1596,44,4.3,Free Shipping,Yes,Yes
856,856,2612,76,3,2-Day Shipping,Yes,Yes
857,857,2023,33,3.5,Express,Yes,Yes
858,858,2237,60,3,Standard,Yes,Yes
859,859,1250,26,3.1,Free Shipping,Yes,Yes
860,860,1186,73,4,Next Day Air,Yes,Yes
861,861,2176,87,4.1,Standard,Yes,Yes
862,862,2473,100,3.3,2-Day Shipping,Yes,Yes
863,863,538,84,4.9,Standard,Yes,Yes
864,864,2529,41,3.9,Standard,Yes,Yes
865,865,1425,59,3.9,Next Day Air,Yes,Yes
866,866,246,26,4.8,Store Pickup,Yes,Yes
867,867,2774,69,2.7,Free Shipping,Yes,Yes
868,868,1319,20,3.1,Free Shipping,Yes,Yes
869,869,679,83,3.2,Next Day Air,Yes,Yes
870,870,1057,54,2.7,2-Day Shipping,Yes,Yes
871,871,1145,66,2.5,Standard,Yes,Yes
872,872,907,42,2.6,Next Day Air,Yes,Yes
873,873,1407,33,2.9,Standard,Yes,Yes
874,874,441,77,4.2,Free Shipping,Yes,Yes
875,875,1295,65,4.4,Free Shipping,Yes,Yes
876,876,1736,39,4.1,Free Shipping,Yes,Yes
877,877,123,51,3.8,2-Day Shipping,Yes,Yes
878,878,932,65,4.9,Next Day Air,Yes,Yes
879,879,2808,89,4.9,Express,Yes,Yes
880,880,2454,76,4.1,Free Shipping,Yes,Yes
881,881,20,75,3.1,Express,Yes,Yes
882,882,1803,61,2.7,Next Day Air,Yes,Yes
883,883,419,35,3.8,Next Day Air,Yes,Yes
884,884,2567,37,4.3,Free Shipping,Yes,Yes
885,885,2395,91,4.1,Express,Yes,Yes
886,886,645,99,4.4,Free Shipping,Yes,Yes
887,887,2320,54,3.6,Express,Yes,Yes
888,888,894,47,3.3,2-Day Shipping,Yes,Yes
889,889,1935,77,3.6,Express,Yes,Yes
890,890,208,84,2.8,Free Shipping,Yes,Yes
891,891,844,51,4.3,2-Day Shipping,Yes,Yes
892,892,2455,26,3.9,Store Pickup,Yes,Yes
893,893,2244,64,2.7,Free Shipping,Yes,Yes
894,894,74,51,4.7,Express,Yes,Yes
895,895,1131,60,3.8,Free Shipping,Yes,Yes
896,896,1100,69,4.7,Next Day Air,Yes,Yes
897,897,1511,29,4.7,Express,Yes,Yes
898,898,2026,91,3.4,Express,Yes,Yes
899,899,138,70,3.5,2-Day Shipping,Yes,Yes
900,900,2916,58,4,Standard,Yes,Yes
901,901,996,98,3.3,Free Shipping,Yes,Yes
902,902,1883,68,4.7,2-Day Shipping,Yes,Yes
903,903,1021,44,2.8,Next Day Air,Yes,Yes
904,904,1273,45,3.3,Express,Yes,Yes
905,905,2996,99,2.9,Free Shipping,Yes,Yes
906,906,719,68,2.8,Standard,Yes,Yes
907,907,1670,56,4.2,Standard,Yes,Yes
908,908,2858,43,4.4,Express,Yes,Yes
909,909,2799,99,3.6,Free Shipping,Yes,Yes
910,910,139,56,2.7,Express,Yes,Yes
911,911,1206,25,3.4,Express,Yes,Yes
912,912,1636,74,2.8,2-Day Shipping,Yes,Yes
913,913,1163,56,3.4,Next Day Air,Yes,Yes
914,914,2561,47,2.6,Next Day Air,Yes,Yes
915,915,646,67,4.1,Standard,Yes,Yes
916,916,647,22,2.9,Store Pickup,Yes,Yes
917,917,1421,34,2.7,Standard,Yes,Yes
918,918,2907,64,3.7,Standard,Yes,Yes
919,919,2293,42,4.3,2-Day Shipping,Yes,Yes
920,920,1982,82,2.6,2-Day Shipping,Yes,Yes
921,921,230,81,4.3,Free Shipping,Yes,Yes
922,922,519,24,4.1,Express,Yes,Yes
923,923,2528,60,4.2,Standard,Yes,Yes
924,924,2057,24,4.2,2-Day Shipping,Yes,Yes
925,925,2709,78,3.1,Standard,Yes,Yes
926,926,1383,88,4.9,Express,Yes,Yes
927,927,1450,63,4.4,Express,Yes,Yes
928,928,2482,78,4.4,Standard,Yes,Yes
929,929,749,37,3.4,Store Pickup,Yes,Yes
930,930,454,94,4.5,2-Day Shipping,Yes,Yes
931,931,2990,78,4.5,Store Pickup,Yes,Yes
932,932,560,36,4.1,Standard,Yes,Yes
933,933,2358,24,3.2,Standard,Yes,Yes
934,934,2540,84,2.7,Store Pickup,Yes,Yes
935,935,1444,47,3.7,Express,Yes,Yes
936,936,1138,51,2.6,Store Pickup,Yes,Yes
937,937,2183,84,2.7,Free Shipping,Yes,Yes
938,938,2286,24,2.7,Express,Yes,Yes
939,939,345,97,4.8,Free Shipping,Yes,Yes
940,940,2994,89,4.8,Next Day Air,Yes,Yes
941,941,207,44,2.6,Store Pickup,Yes,Yes
942,942,871,35,4.5,2-Day Shipping,Yes,Yes
943,943,671,91,3.2,Express,Yes,Yes
944,944,995,63,3.8,Next Day Air,Yes,Yes
945,945,201,97,4.8,Express,Yes,Yes
946,946,453,38,4.1,Store Pickup,Yes,Yes
947,947,609,24,2.8,Next Day Air,Yes,Yes
948,948,286,32,3.9,Store Pickup,Yes,Yes
949,949,1003,90,4.9,Express,Yes,Yes
950,950,1401,36,3.4,Standard,Yes,Yes
951,951,111,37,4.1,Free Shipping,Yes,Yes
952,952,670,51,2.9,Express,Yes,Yes
953,953,1079,71,3.1,2-Day Shipping,Yes,Yes
954,954,2812,50,3.6,2-Day Shipping,Yes,Yes
955,955,1085,74,3.5,Standard,Yes,Yes
956,956,637,75,3.4,Free Shipping,Yes,Yes
957,957,2093,99,2.9,2-Day Shipping,Yes,Yes
958,958,1970,23,4.7,Store Pickup,Yes,Yes
959,959,2583,53,4.4,Free Shipping,Yes,Yes
960,960,2406,99,2.6,Standard,Yes,Yes
961,961,1578,48,4.4,Standard,Yes,Yes
962,962,395,72,3.7,Next Day Air,Yes,Yes
963,963,2735,64,4.4,Standard,Yes,Yes
964,964,388,63,2.5,2-Day Shipping,Yes,Yes
965,965,1761,51,2.6,Next Day Air,Yes,Yes
966,966,375,55,5,Store Pickup,Yes,Yes
967,967,664,55,4.9,Express,Yes,Yes
968,968,1208,26,3.7,Store Pickup,Yes,Yes
969,969,2244,67,3.1,Next Day Air,Yes,Yes
970,970,596,31,3.2,Express,Yes,Yes
971,971,1432,66,4.4,Free Shipping,Yes,Yes
972,972,2764,67,4.3,Next Day Air,Yes,Yes
973,973,2490,61,3,Standard,Yes,Yes
974,974,1315,75,3.5,2-Day Shipping,Yes,Yes
975,975,2396,90,3.6,2-Day Shipping,Yes,Yes
976,976,2910,40,3.8,2-Day Shipping,Yes,Yes
977,977,3022,90,3.6,Express,Yes,Yes
978,978,146,20,4.6,Express,Yes,Yes
979,979,823,40,2.5,Standard,Yes,Yes
980,980,1071,33,3.5,Store Pickup,Yes,Yes
981,981,462,98,4,Free Shipping,Yes,Yes
982,982,182,42,3.5,Next Day Air,Yes,Yes
983,983,598,62,3.2,Standard,Yes,Yes
984,984,997,45,3.5,Free Shipping,Yes,Yes
985,985,2168,78,3.4,Free Shipping,Yes,Yes
986,986,914,80,5,Express,Yes,Yes
987,987,1946,96,4.5,Store Pickup,Yes,Yes
988,988,908,47,2.8,Express,Yes,Yes
989,989,1662,84,4.9,2-Day Shipping,Yes,Yes
990,990,2153,31,3.1,Store Pickup,Yes,Yes
991,991,2835,63,4.8,Store Pickup,Yes,Yes
992,992,2351,97,2.7,Standard,Yes,Yes
993,993,1286,99,4.6,Express,Yes,Yes
994,994,1794,90,4.4,Store Pickup,Yes,Yes
995,995,2146,68,3.2,Express,Yes,Yes
996,996,1515,80,3,2-Day Shipping,Yes,Yes
997,997,1743,91,4.9,Standard,Yes,Yes
998,998,1643,30,3.6,Express,Yes,Yes
999,999,2197,90,3.8,Next Day Air,Yes,Yes
1000,1000,2608,28,2.9,Standard,Yes,Yes
1001,1001,2674,46,3.9,Express,Yes,Yes
1002,1002,689,60,3.6,Standard,Yes,Yes
1003,1003,2197,59,3.5,Store Pickup,Yes,Yes
1004,1004,1033,68,4,Store Pickup,Yes,Yes
1005,1005,31,79,4.8,2-Day Shipping,Yes,Yes
1006,1006,43,94,3.9,Store Pickup,Yes,Yes
1007,1007,1696,83,4.5,Next Day Air,Yes,Yes
1008,1008,865,62,4.8,Standard,Yes,Yes
1009,1009,1920,85,2.6,Store Pickup,Yes,Yes
1010,1010,1184,30,3.1,Express,Yes,Yes
1011,1011,1448,24,4.7,2-Day Shipping,Yes,Yes
1012,1012,10,25,2.9,Next Day Air,Yes,Yes
1013,1013,1757,37,3.8,Express,Yes,Yes
1014,1014,231,69,3.8,2-Day Shipping,Yes,Yes
1015,1015,2195,97,3,Standard,Yes,Yes
1016,1016,791,24,4.1,Standard,Yes,Yes
1017,1017,224,30,3.4,Express,Yes,Yes
1018,1018,1251,53,2.5,Express,Yes,Yes
1019,1019,736,70,4.9,Next Day Air,Yes,Yes
1020,1020,2074,76,2.8,Standard,Yes,Yes
1021,1021,1889,95,4.5,Express,Yes,Yes
1022,1022,588,51,4.9,2-Day Shipping,Yes,Yes
1023,1023,923,41,4.9,Store Pickup,Yes,Yes
1024,1024,2834,71,3.5,Free Shipping,Yes,Yes
1025,1025,3045,66,3.5,Free Shipping,Yes,Yes
1026,1026,2043,84,4.9,Free Shipping,Yes,Yes
1027,1027,894,95,3,Express,Yes,Yes
1028,1028,1485,90,2.8,Next Day Air,Yes,Yes
1029,1029,1202,36,3.7,Standard,Yes,Yes
1030,1030,814,22,3.6,2-Day Shipping,Yes,Yes
1031,1031,493,89,3.3,Next Day Air,Yes,Yes
1032,1032,1804,50,3.4,Free Shipping,Yes,Yes
1033,1033,429,36,4,Free Shipping,Yes,Yes
1034,1034,1706,52,4.6,Free Shipping,Yes,Yes
1035,1035,2661,29,4.2,Next Day Air,Yes,Yes
1036,1036,283,89,2.8,Express,Yes,Yes
1037,1037,944,47,3.7,2-Day Shipping,Yes,Yes
1038,1038,1576,25,3.4,Standard,Yes,Yes
1039,1039,1712,74,3,Express,Yes,Yes
1040,1040,165,46,4.8,Standard,Yes,Yes
1041,1041,1430,22,4,Next Day Air,Yes,Yes
1042,1042,2046,25,4.9,Next Day Air,Yes,Yes
1043,1043,168,80,4.9,Next Day Air,Yes,Yes
1044,1044,1394,76,3.3,2-Day Shipping,Yes,Yes
1045,1045,1382,30,4.4,Next Day Air,Yes,Yes
1046,1046,2850,79,3.5,2-Day Shipping,Yes,Yes
1047,1047,2542,22,4.2,Standard,Yes,Yes
1048,1048,2696,36,4.2,Standard,Yes,Yes
1049,1049,2635,77,2.7,Standard,Yes,Yes
